9.018419603657901007e+01 -1.032837436596871385e+03
9.303191093082401153e+01 -1.032844977883396496e+03
9.593895109508555663e+01 -1.032849982741066924e+03
9.890592813008854023e+01 -1.032852568459932399e+03
1.019334536365444848e+02 -1.032853326479550105e+03
1.050221392151850495e+02 -1.032852261010068332e+03
1.081725964667284074e+02 -1.032849614271253586e+03
1.113854369918995815e+02 -1.032845646463134244e+03
1.146612723914167304e+02 -1.032840635815389760e+03
